"cr2sub_id","dga_well_code","dga_well_name","dga_well_basin","dga_well_subbasin","dga_well_lat","dga_well_lon","dga_well_utm_north","dga_well_utm_east","dga_well_elev","cr2sub_lat","cr2sub_lon","cr2sub_utm_north_h19","cr2sub_utm_east_h19","cr2sub_elev","cr2sub_slp","cr2sub_mean_gwl","cr2sub_sd_gwl","cr2sub_cv_gwl","cr2sub_clean_mean_gwl","cr2sub_clean_sd_gwl","cr2sub_clean_cv_gwl","cr2sub_in_basin_camels","cr2sub_camels_pr_yr","cr2sub_camels_pet_yr","cr2sub_camels_aridity","cr2sub_camels_sf","cr2sub_camels_elev","cr2sub_camels_slp","cr2sub_in_basin_bna","cr2sub_bna_pr_yr","cr2sub_bna_pet_yr","cr2sub_bna_aridity","cr2sub_bna_sf","cr2sub_bna_elev","cr2sub_bna_slp","cr2sub_clsoilmap_awc_0_100cm","cr2sub_clsoilmap_awc_100_200cm","cr2sub_clsoilmap_bulkd_0_100cm","cr2sub_clsoilmap_bulkd_100_200cm","cr2sub_clsoilmap_clay_0_100cm","cr2sub_clsoilmap_clay_100_200cm","cr2sub_clsoilmap_ksat_0_100cm","cr2sub_clsoilmap_ksat_100_200cm","cr2sub_clsoilmap_sand_0_100cm","cr2sub_clsoilmap_sand_100_200cm"
5730035,"05730035-3","COLEGIO SAN IGNACIO","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.433611,-70.595556,6299491,351673,616,-33.433611,-70.595556,6299491,351673,612.16,0.86,-125.62,9.9,-0.08,NA,NA,NA,"5730005",513.69,1514.5,2.95,0.11,943.78,9.55,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5716007,"05716007-1","COOPERATIVA PINTUE","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.902778,-70.758333,6247173,337420,374,-33.902778,-70.758333,6247173,337420,390.62,1.01,-2.4,2.12,-0.88,NA,NA,NA,"5716001",839.08,1702.44,2.03,0.29,1100.37,16.15,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,133.806,129.387,1.548,1.577,20.207,20.568,10.762,10.62,45.419,46.567
5744008,"05744008-2","FUNDO BARACALDO","RIO MAIPO","Rio Maipo Bajo (Entre Rio Mapocho y Desembocadura)",-33.513056,-71.125556,6289815,302570,200,-33.513056,-71.125556,6289815,302570,154.93,0.9,-4.54,3.14,-0.69,-4.27,2.89,-0.68,"5746001",469.65,1517.49,3.23,0.06,511.11,15.27,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,135.905,137.391,1.552,1.537,27.079,23.62,6.651,8.719,37.094,40.411
5744007,"05744007-4","FUNDO EL PARRON","RIO MAIPO","Rio Maipo Bajo (Entre Rio Mapocho y Desembocadura)",-33.488889,-71.080833,6292573,306685,173,-33.488889,-71.080833,6292573,306685,165.46,0.35,-4.02,3.89,-0.97,-3.5,2.95,-0.84,"5746001",469.65,1517.49,3.23,0.06,511.11,15.27,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,133.716,136.423,1.535,1.52,31.277,26.795,7.499,9.239,39.633,42.55
5730034,"05730034-5","ESTADIO CORFO","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.375278,-70.522778,6306061,358354,797,-33.375278,-70.522778,6306061,358354,787.02,1.56,-41.98,11.56,-0.28,-42.31,10.99,-0.26,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5734008,"05734008-8","FDO. EL ALMENDRAL","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.258889,-70.83,6318506,329548,486,-33.258889,-70.83,6318506,329548,480.61,0.32,-9.8,4.05,-0.41,-9.63,3.79,-0.39,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,145.401,127.647,1.534,1.643,24.815,24.554,7.379,4.455,31.808,33.31
5737014,"05737014-9","FUNDO SANTA LUCIA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.556667,-70.827778,6285500,330322,520,-33.556667,-70.827778,6285500,330322,428.08,1.18,-13.33,3.68,-0.28,-12.94,3.06,-0.24,"5748001",779.47,1473.59,1.89,0.53,1677.79,18.87,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,160.51,125.055,1.411,1.631,23.91,23.874,16.593,6.172,36.18,39.059
5745002,"05745002-9","FUNDO SAN PATRICIO","RIO MAIPO","Rio Maipo Bajo (Entre Rio Mapocho y Desembocadura)",-33.588333,-71.082778,6281529,306726,192,-33.588333,-71.082778,6281529,306726,191.79,1.72,-4.87,1.56,-0.32,-4.81,1.52,-0.31,"5746001",469.65,1517.49,3.23,0.06,511.11,15.27,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,130.843,125.971,1.602,1.628,22.517,21.567,6.492,6.293,39.204,40.943
5730036,"05730036-1","LIQUIDADORA CARBONES","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.4675,-70.700278,6295576,342000,502,-33.4675,-70.700278,6295576,342000,501.38,0.52,-47.83,3.59,-0.08,-48.09,3.27,-0.07,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5746003,"05746003-2","MATADERO POLLOS (PUANGUE","RIO MAIPO","Rio Maipo Bajo (Entre Rio Mapocho y Desembocadura)",-33.661111,-71.332778,6272919,283688,190,-33.661111,-71.332778,6272919,283688,125.85,9.26,-1.07,0.65,-0.6,NA,NA,NA,"5746001",469.65,1517.49,3.23,0.06,511.11,15.27,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,132.038,115.579,1.577,1.652,24.336,31.101,6.81,4.55,39.712,41.265
5735013,"05735013-K","SANITARIOS COLINAS","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.288611,-70.732778,6315385,338647,500,-33.288611,-70.732778,6315385,338647,495.68,0.75,-4.19,3.47,-0.83,-3.88,2.91,-0.75,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,168.849,154.986,1.416,1.515,32.209,27.099,9.988,6.395,20.926,23.872
5716006,"05716006-3","SAN FCO. ACULEO","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.886667,-70.879722,6248825,326174,369,-33.886667,-70.879722,6248825,326174,372.43,0.79,-9.07,7.99,-0.88,-7.86,4.47,-0.57,"5716001",839.08,1702.44,2.03,0.29,1100.37,16.15,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,145.211,143.983,1.516,1.499,18.211,22.132,12.272,12.162,39.621,40.875
5730038,"05730038-8","AGUA POTABLE SANTA VICTORIA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.3775,-70.647778,6305659,346721,514,-33.3775,-70.647778,6305659,346721,507.38,0.31,-32.5,7.69,-0.24,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5734010,"05734010-K","ASENTAMIENTO LO VARGAS","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.273056,-70.8725,6316870,325617,500,-33.273056,-70.8725,6316870,325617,488.14,1.79,-31.48,9.28,-0.29,-31.08,9.17,-0.3,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,143.509,123.447,1.549,1.639,20.878,27.123,8.572,4.763,35.036,36.469
5713014,"05713014-8","ANGOSTURA APR","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.936111,-70.714722,6243614,341521,437,-33.936111,-70.714722,6243614,341521,428.91,0.57,-5.28,2.32,-0.44,-5.28,2.32,-0.44,"5716001",839.08,1702.44,2.03,0.29,1100.37,16.15,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,128.97,109.333,1.58,1.709,24.784,25.303,7.461,4.444,42.751,44.219
5732009,"05732009-5","ASENTAMIENTO VENCEREMOS (EX CORA UNION HUECHUN)","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.084722,-70.750278,6337902,336635,0,-33.084722,-70.750278,6337902,336635,598.01,0.93,-41.8,NA,NA,NA,NA,NA,"5734001",478.83,1846.36,3.86,0.22,974.7,13.88,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,146.914,135.669,1.543,1.586,24.943,25.804,6.957,5.731,29.437,32.749
5730053,"05730053-1","CAMINO A MELIPILLA 10803","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.519444,-70.743056,6289750,338124,500,-33.519444,-70.743056,6289750,338124,490.59,0.49,-54.02,7.25,-0.13,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5732011,"05732011-7","FUNDO MONTECARLO (EX VENCEREMOS)","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.101667,-70.766389,6336067,335175,590,-33.101667,-70.766389,6336067,335175,583.29,0.82,-64.45,12.02,-0.19,-63.66,11.6,-0.18,"5734001",478.83,1846.36,3.86,0.22,974.7,13.88,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,135.531,123.488,1.593,1.654,27.118,27.911,5.102,3.611,30.431,32.096
5735015,"05735015-6","FUNDO REINA SUR 3","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.193611,-70.703056,6325942,341240,570,-33.193611,-70.703056,6325942,341240,564.62,0.62,-62.88,14.83,-0.24,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,148.46,138.061,1.485,1.551,26.181,25.206,9.025,7.061,34.785,36.319
5712008,"05712008-8","LA CAPERANA SECTOR LOS NARANJOS","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.734444,-70.852222,6265761,328399,395,-33.734444,-70.852222,6265761,328399,365.08,0.69,-13.27,1.58,-0.12,NA,NA,NA,"5748001",779.47,1473.59,1.89,0.53,1677.79,18.87,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,138.145,129.652,1.503,1.535,20.135,24.758,13.367,12.112,47.127,51.131
5734011,"05734011-8","FUNDO SANTA ERMINIA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.261944,-70.881944,6318096,324709,497,-33.261944,-70.881944,6318096,324709,492.97,0.45,-26.82,8.35,-0.31,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,135.956,124.96,1.52,1.59,22.718,25.696,11.182,8.16,45.784,46.837
5734012,"05734012-6","PARCELA 4 EL VALLE CHICAUMA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.239167,-70.916111,6320560,321466,509,-33.239167,-70.916111,6320560,321466,504.59,1.14,-39.9,10.65,-0.27,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,119.52,105.076,1.566,1.716,12.823,15.872,22.717,9.852,58.553,60.069
5737017,"05737017-3","POZO AGRICOLA HERMANOS POBLETE","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.571389,-70.821944,6283888,330891,439,-33.571389,-70.821944,6283888,330891,430.24,0.56,-20.5,3.46,-0.17,NA,NA,NA,"5748001",779.47,1473.59,1.89,0.53,1677.79,18.87,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,155.911,143.339,1.438,1.507,23.54,22.592,12.013,9.479,36.541,39.577
5712007,"05712007-K","POZO ASENTAMIENTO AGUILAR SUR","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.907778,-70.735556,6246715,339551,0,-33.907778,-70.735556,6246715,339551,399.09,1.9,-10.55,2.96,-0.28,NA,NA,NA,"5715001",707.75,1779.81,2.51,0.1,772.94,13.25,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,133.05,114.982,1.571,1.683,23.964,25.855,7.313,4.501,40.186,41.63
5730048,"05730048-5","POZO CASAS DE COLO COLO","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.3625,-70.765278,6307141,335768,482,-33.3625,-70.765278,6307141,335768,473.27,0.24,-13.01,5.27,-0.41,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,145.694,145.453,1.47,1.494,37.966,32.519,8.115,7.472,29.082,31.005
5730043,"05730043-4","POZO CEMENTERIO METROPOLITANO","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.527778,-70.680556,6288934,343941,545,-33.527778,-70.680556,6288934,343941,550.31,0.72,-82.67,2.65,-0.03,NA,NA,NA,"5730005",513.69,1514.5,2.95,0.11,943.78,9.55,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5730040,"05730040-K","POZO CLUB DE GOLF","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.405,-70.589167,6302697,352223,660,-33.405,-70.589167,6302697,352223,655.02,0.94,-33.52,16.87,-0.5,NA,NA,NA,"5730005",513.69,1514.5,2.95,0.11,943.78,9.55,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5736007,"05736007-0","POZO CRUCERO PERALILLO","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.3675,-70.848889,6306435,327998,474,-33.3675,-70.848889,6306435,327998,467.77,0.34,-19.11,7.45,-0.39,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,140.682,134.394,1.489,1.541,35.516,31.383,8.215,7.15,34.621,37.081
5730056,"05730056-6","PLANTA A.P. EL ALMENDRAL","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.507222,-70.773611,6291065,335266,495,-33.507222,-70.773611,6291065,335266,465.89,3.05,-37.8,2.02,-0.05,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5730045,"05730045-0","POZO INIA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.571667,-70.626389,6284157,349038,629,-33.571667,-70.626389,6284157,349038,621.98,0.49,-89.29,11.5,-0.13,NA,NA,NA,"5730005",513.69,1514.5,2.95,0.11,943.78,9.55,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,141.605,132.984,1.521,1.556,23.008,26.152,8.906,7.156,38.96,40.775
5730044,"05730044-2","POZO PARQUE O""HIGGINS","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.466111,-70.660833,6295817,345670,543,-33.466111,-70.660833,6295817,345670,531.24,0.97,-71.45,7.67,-0.11,NA,NA,NA,"5730005",513.69,1514.5,2.95,0.11,943.78,9.55,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5736005,"05736005-4","POZO FUNDO EL ALGARROBAL","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.272222,-70.706111,6317221,341096,520,-33.272222,-70.706111,6317221,341096,511.75,0.5,-27.75,12.71,-0.46,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5711004,"05711004-K","POZO FUNDO LA CATOLICA","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.6675,-70.585833,6273575,352988,666,-33.6675,-70.585833,6273575,352988,660.37,0.81,-2.11,0.64,-0.31,-2.06,0.55,-0.27,"5748001",779.47,1473.59,1.89,0.53,1677.79,18.87,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,173.272,130.947,1.34,1.581,19.058,18.673,30.642,9.685,38.717,44.112
5730047,"05730047-7","POZO FUNDO LAS CASAS ASENTAMIENTO COLO COLO","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.363056,-70.765,6307076,335797,0,-33.363056,-70.765,6307076,335797,473.27,0.24,-8.1,NA,NA,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,145.636,144.284,1.472,1.503,38.023,32.507,8.014,7.2,28.876,30.881
5735014,"05735014-8","SAN LUIS DE COLINA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.207778,-70.656944,6324455,345571,598,-33.207778,-70.656944,6324455,345571,602.22,1.65,-57.74,3.95,-0.07,-57.47,3.62,-0.06,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,133.078,118.246,1.557,1.69,28.331,22.448,6.916,4.126,38.137,38.61
5730041,"05730041-8","POZO VERTEDERO CERROS DE RENCA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.372778,-70.703611,6306091,341531,500,-33.372778,-70.703611,6306091,341531,493.77,2.97,-25.63,7.16,-0.28,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,135.137,119.531,1.537,1.671,31.028,25.561,7.155,3.913,36.806,36.759
5800003,"05800003-5","POZO ESCUELA EL YALI","COSTERAS MAIPO-RAPEL","Estero Yali",-33.919167,-71.460833,6244075,272503,125,-33.919167,-71.460833,6244075,272503,128.4,0.44,-23.89,5.45,-0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58",588.43,1424.84,2.42,0,179.39,8.59,136.566,155.685,1.489,1.365,30.531,22.828,14.149,23.71,44.771,46.758
5715005,"05715005-K","POZO COMPLEJO ANGOSTURA","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.900556,-70.736111,6247511,339475,404,-33.900556,-70.736111,6247511,339475,399.13,5.5,-11.24,2.18,-0.19,NA,NA,NA,"5715001",707.75,1779.81,2.51,0.1,772.94,13.25,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,128.352,104.016,1.568,1.733,24.137,26.502,9.183,4.068,46.479,48.25
5800008,"05800008-6","POZO YALI","COSTERAS MAIPO-RAPEL","Estero Yali",-33.914722,-71.482778,6244523,270464,133,-33.914722,-71.482778,6244523,270464,127.34,1.54,-25.1,3.19,-0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58",588.43,1424.84,2.42,0,179.39,8.59,113.277,105.407,1.634,1.705,20.488,20.562,12.217,8.698,60.945,60.933
5716014,"05716014-4","POZO LAGUNA ACULEO","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.843056,-70.908889,6253548,323374,350,-33.843056,-70.908889,6253548,323374,355.84,5.7,-8.04,2.39,-0.3,NA,NA,NA,"5716001",839.08,1702.44,2.03,0.29,1100.37,16.15,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,140.901,121.941,1.482,1.591,24.093,32.774,12.326,6.549,44.943,45.027
5735025,"05735025-3","POZO EL PATRONCITO ESTACION COLINA","RIO MAIPO","Rio Mapocho Bajo (entre E De Las Rosas y R Maipo)",-33.293056,-70.768611,6314828,335321,487,-33.293056,-70.768611,6314828,335321,486.86,0.9,-6.89,0.16,-0.02,NA,NA,NA,"5737002",556.24,1694.25,3.05,0.34,1342.61,15.07,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,167.551,155.888,1.358,1.417,28.574,28.914,15.231,11.885,32.85,35.033
5716024,"05716024-1","POZO ESCUELA CARMEN REVECO","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.883333,-70.886667,6249177,325520,367,-33.883333,-70.886667,6249177,325520,371.93,2.32,-12.75,1.81,-0.14,NA,NA,NA,"5716001",839.08,1702.44,2.03,0.29,1100.37,16.15,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,135.237,124.573,1.558,1.613,18.897,23.999,10.376,7.655,43.138,43.889
5715010,"05715010-6","POZO ESCUELA LAS COLONIAS DE PAINE","RIO MAIPO","Rio Maipo Medio (Despues Colorado antes Mapocho)",-33.827778,-70.755556,6255553,337542,376,-33.827778,-70.755556,6255553,337542,374.79,0.39,-11.47,0.31,-0.03,NA,NA,NA,"5715001",707.75,1779.81,2.51,0.1,772.94,13.25,"57",773.78,1469.25,1.9,0.52,1649.29,18.67,165.674,153.507,1.394,1.448,24.659,24.154,14.52,12.056,33.43,36.92
6033004,"06033004-2","A.P. CHIMBARONGO","RIO RAPEL","Rio Tinguiririca Bajo (Entre Rio Rapel y E Rapel)",-34.676944,-71.0125,6160878,315615,0,-34.676944,-71.0125,6160878,315615,339.43,0.46,-9.11,4.56,-0.5,NA,NA,NA,"6033001",876,1570.16,1.79,0.02,508.31,9.29,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,163.547,141.879,1.355,1.489,25.537,26.196,19.07,10.22,39.274,41.44
6033005,"06033005-0","A.P. CHIMBARONGO","RIO RAPEL","Rio Tinguiririca Bajo (Entre Rio Rapel y E Rapel)",-34.679167,-71.015556,6160672,315343,342,-34.679167,-71.015556,6160672,315343,335.84,0.83,-11.92,5.12,-0.43,-11.78,4.84,-0.41,"6033001",876,1570.16,1.79,0.02,508.31,9.29,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,162.653,140.539,1.358,1.499,26.524,26.372,18.386,9.465,38.97,41.122
6012012,"06012012-9","A.P. COINCO","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.263333,-70.949722,6206915,320500,340,-34.263333,-70.949722,6206915,320500,333.19,0.66,-5.52,0.87,-0.16,-5.46,0.68,-0.12,"6019003",1161,1441.07,1.24,0.5,1509.95,19.53,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,158.683,152.418,1.433,1.459,25.423,26.576,12.077,10.305,33.63,34.775
6012017,"06012017-K","A.P. COINCO","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.253333,-70.95,6207974,320437,0,-34.253333,-70.95,6207974,320437,337.24,0.54,-5.27,1.45,-0.28,-5.18,0.66,-0.13,"6019003",1161,1441.07,1.24,0.5,1509.95,19.53,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,154.4,135.898,1.466,1.557,23.93,27.742,12.465,6.578,33.976,35.059
6011007,"06011007-7","A.P. GRANEROS","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.053333,-70.720833,6230536,341168,0,-34.053333,-70.720833,6230536,341168,484.64,2.59,-6.72,2.09,-0.31,NA,NA,NA,"6011001",739.56,1616.89,2.19,0.07,705.61,11.16,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,145.41,129.028,1.53,1.6,21.034,25.847,9.88,6.82,36.138,38.101
6011019,"06011019-0","A.P. GRANEROS","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.052778,-70.720833,6230597,341167,0,-34.052778,-70.720833,6230597,341167,484.64,2.59,-9.37,3.12,-0.33,NA,NA,NA,"6011001",739.56,1616.89,2.19,0.07,705.61,11.16,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,144.983,128.268,1.534,1.606,21.112,25.974,9.495,6.417,35.87,37.779
6019010,"06019010-0","A.P. LAS CABRAS","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.298333,-71.297222,6202316,288570,0,-34.298333,-71.297222,6202316,288570,133.58,0.26,-5.39,2.2,-0.41,NA,NA,NA,"6019003",1161,1441.07,1.24,0.5,1509.95,19.53,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,160.365,153.969,1.385,1.419,27.459,26.97,14.526,13.093,36.696,38.613
6019013,"06019013-5","A.P. LAS CABRAS","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.301667,-71.3,6202001,288337,142,-34.301667,-71.3,6202001,288337,133.07,0.31,-6.69,2.07,-0.31,-6.76,2.05,-0.3,"6019003",1161,1441.07,1.24,0.5,1509.95,19.53,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,164.015,161.266,1.381,1.389,28.039,27.015,13.81,14.149,33.247,35.509
6012008,"06012008-0","A.P. LO MIRANDA","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.186667,-70.880556,6215489,326696,0,-34.186667,-70.880556,6215489,326696,404.52,0.52,-19.76,2.4,-0.12,NA,NA,NA,"6019003",1161,1441.07,1.24,0.5,1509.95,19.53,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,143.904,135.52,1.493,1.55,24.915,24.451,9.795,7.733,39.298,40.17
6012009,"06012009-9","A.P. LO MIRANDA","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.186111,-70.880556,6215550,326695,0,-34.186111,-70.880556,6215550,326695,404.52,0.52,-18.87,2.04,-0.11,NA,NA,NA,"6019003",1161,1441.07,1.24,0.5,1509.95,19.53,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,141.832,133.853,1.508,1.563,24.796,24.087,9.161,7.444,39.367,40.065
6031001,"06031001-7","A.P. NANCAGUA","RIO RAPEL","Rio Tinguiririca Bajo (Entre Rio Rapel y E Rapel)",-34.648056,-71.185833,6163822,299676,225,-34.648056,-71.185833,6163822,299676,216.35,0.35,-8.21,6.11,-0.74,-8.3,6.1,-0.74,"6034023",1378.47,1443.01,1.05,0.53,1635.28,19.99,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,156.867,151.846,1.443,1.455,28.608,29.991,10.31,9.298,30.746,32.576
6031002,"06031002-5","A.P. NANCAGUA","RIO RAPEL","Rio Tinguiririca Bajo (Entre Rio Rapel y E Rapel)",-34.624444,-71.183333,6166375,299835,0,-34.624444,-71.183333,6166375,299835,232.28,2.59,-2.01,2.93,-1.46,NA,NA,NA,"6034023",1378.47,1443.01,1.05,0.53,1635.28,19.99,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,148.138,136.389,1.421,1.5,22.604,24.439,18.247,13.017,46.848,47.483
6017002,"06017002-9","A.P. PELEQUEN","RIO RAPEL","Rio Cachapoal Bajo (Bajo jta Rio Claro y E Rapel)",-34.47,-70.898056,6184035,325670,0,-34.47,-70.898056,6184035,325670,275.57,0.61,-13.28,4.72,-0.36,NA,NA,NA,"6018001",883.08,1623.85,1.84,0.12,675.06,14.84,"60",1036.85,1463.63,1.41,0.41,1142.98,16.63,143.348,119.191,1.482,1.647,25.033,24.96,12.28,5.787,41.42,42.758
